MemberId,Type,Name,Signature,StartLine,EndLine,LineCount,SuggestedFile,Confidence,Reason
"Method|ApplySortOption(SortOption,bool)|L3450",Method,ApplySortOption,"ApplySortOption(SortOption,bool)",3450,3474,25,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
Method|IsActiveSortMember(string?)|L3476,Method,IsActiveSortMember,IsActiveSortMember(string?),3476,3483,8,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
Method|NormalizeSortMemberPath(string)|L3485,Method,NormalizeSortMemberPath,NormalizeSortMemberPath(string),3485,3497,13,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
"Method|SortMemberMatches(string?,string)|L3499",Method,SortMemberMatches,"SortMemberMatches(string?,string)",3499,3507,9,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
"Method|FindMatchingSortOption(string,ListSortDirection)|L3509",Method,FindMatchingSortOption,"FindMatchingSortOption(string,ListSortDirection)",3509,3524,16,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
"Method|SortOptionMatches(SortOption,string,ListSortDirection)|L3526",Method,SortOptionMatches,"SortOptionMatches(SortOption,string,ListSortDirection)",3526,3546,21,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
"Method|BuildSortDescriptions(string,ListSortDirection)|L3548",Method,BuildSortDescriptions,"BuildSortDescriptions(string,ListSortDirection)",3548,3573,26,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
"Method|BuildSortDisplayName(string,ListSortDirection)|L3575",Method,BuildSortDisplayName,"BuildSortDisplayName(string,ListSortDirection)",3575,3594,20,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
Method|UpdateSortPreferenceFromSelectedOption(bool)|L3596,Method,UpdateSortPreferenceFromSelectedOption,UpdateSortPreferenceFromSelectedOption(bool),3596,3618,23,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
"Method|UpdateColumnSortVisuals(string,ListSortDirection)|L3620",Method,UpdateColumnSortVisuals,"UpdateColumnSortVisuals(string,ListSortDirection)",3620,3629,10,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
Method|ClearColumnSortIndicators()|L3631,Method,ClearColumnSortIndicators,ClearColumnSortIndicators(),3631,3636,6,MainWindow.Sorting.cs,High,"Sort restoration, matching, descriptions, and column indicators."
Method|InitializeViewModelAsync(MainViewModel)|L3638,Method,InitializeViewModelAsync,InitializeViewModelAsync(MainViewModel),3638,3667,30,MainWindow.ViewModel.cs,High,"View-model lifecycle, file watchers, and game-session monitoring."
Method|DisposeCurrentViewModel()|L3669,Method,DisposeCurrentViewModel,DisposeCurrentViewModel(),3669,3678,10,MainWindow.ViewModel.cs,High,"View-model lifecycle, file watchers, and game-session monitoring."
Method|DisposeViewModel(MainViewModel?)|L3680,Method,DisposeViewModel,DisposeViewModel(MainViewModel?),3680,3687,8,MainWindow.ViewModel.cs,High,"View-model lifecycle, file watchers, and game-session monitoring."
Method|StartModsWatcher()|L3689,Method,StartModsWatcher,StartModsWatcher(),3689,3701,13,MainWindow.ViewModel.cs,High,"View-model lifecycle, file watchers, and game-session monitoring."
Method|StartGameSessionMonitor()|L3703,Method,StartGameSessionMonitor,StartGameSessionMonitor(),3703,3732,30,MainWindow.ViewModel.cs,High,"View-model lifecycle, file watchers, and game-session monitoring."
Method|StopGameSessionMonitor()|L3734,Method,StopGameSessionMonitor,StopGameSessionMonitor(),3734,3741,8,MainWindow.ViewModel.cs,High,"View-model lifecycle, file watchers, and game-session monitoring."
"Method|GameSessionMonitor_OnPromptRequired(object?,EventArgs)|L3743",Method,GameSessionMonitor_OnPromptRequired,"GameSessionMonitor_OnPromptRequired(object?,EventArgs)",3743,3746,4,MainWindow.ViewModel.cs,High,"View-model lifecycle, file watchers, and game-session monitoring."
Method|ScanForModConfigFilesAsync(MainViewModel)|L3748,Method,ScanForModConfigFilesAsync,ScanForModConfigFilesAsync(MainViewModel),3748,3752,5,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
"Method|ScanForModConfigFilesAsync(MainViewModel,IReadOnlyCollection<string>?)|L3754",Method,ScanForModConfigFilesAsync,"ScanForModConfigFilesAsync(MainViewModel,IReadOnlyCollection<string>?)",3754,3788,35,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
"Method|ScanForModConfigFilesAsync(MainViewModel,IReadOnlyList<ModListItemViewModel>)|L3790",Method,ScanForModConfigFilesAsync,"ScanForModConfigFilesAsync(MainViewModel,IReadOnlyList<ModListItemViewModel>)",3790,3866,77,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
"Method|FindConfigMatches(IReadOnlyList<(string ModId, string DisplayName)>,IReadOnlyList<string>)|L3868",Method,FindConfigMatches,"FindConfigMatches(IReadOnlyList<(string ModId, string DisplayName)>,IReadOnlyList<string>)",3868,3943,76,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
"Method|TryCalculateMatchScore(IReadOnlyList<string>,IReadOnlyList<string>,out int)|L3945",Method,TryCalculateMatchScore,"TryCalculateMatchScore(IReadOnlyList<string>,IReadOnlyList<string>,out int)",3945,3976,32,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
"Method|CalculateBestDistance(string,string,int)|L3978",Method,CalculateBestDistance,"CalculateBestDistance(string,string,int)",3978,3986,9,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
"Method|CalculateLevenshteinDistance(ReadOnlySpan<char>,ReadOnlySpan<char>,int)|L3988",Method,CalculateLevenshteinDistance,"CalculateLevenshteinDistance(ReadOnlySpan<char>,ReadOnlySpan<char>,int)",3988,4025,38,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
"Method|BuildModSearchTokenSets(string?,string?)|L4027",Method,BuildModSearchTokenSets,"BuildModSearchTokenSets(string?,string?)",4027,4062,36,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
"Method|AreTokenListsEqual(IReadOnlyList<string>,IReadOnlyList<string>)|L4064",Method,AreTokenListsEqual,"AreTokenListsEqual(IReadOnlyList<string>,IReadOnlyList<string>)",4064,4073,10,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
"Method|BuildSearchTokens(string,bool)|L4075",Method,BuildSearchTokens,"BuildSearchTokens(string,bool)",4075,4087,13,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
Method|ExtractWords(string)|L4089,Method,ExtractWords,ExtractWords(string),4089,4136,48,MainWindow.ModConfiguration.cs,High,"Config scanning, matching, tokenization, and similarity calculations."
Method|StopModsWatcher()|L4138,Method,StopModsWatcher,StopModsWatcher(),4138,4146,9,MainWindow.ViewModel.cs,High,Watcher refresh and mod refresh coordination.
"Method|ModsWatcherTimerOnTick(object?,EventArgs)|L4148",Method,ModsWatcherTimerOnTick,"ModsWatcherTimerOnTick(object?,EventArgs)",4148,4173,26,MainWindow.ViewModel.cs,High,Watcher refresh and mod refresh coordination.
Method|RefreshModsAsync(bool)|L4175,Method,RefreshModsAsync,RefreshModsAsync(bool),4175,4207,33,MainWindow.ViewModel.cs,High,Watcher refresh and mod refresh coordination.
Method|RefreshModDetailsOnly()|L4209,Method,RefreshModDetailsOnly,RefreshModDetailsOnly(),4209,4215,7,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
Method|TryInitializePaths()|L4217,Method,TryInitializePaths,TryInitializePaths(),4217,4232,16,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
Method|TryResolveDataDirectory()|L4234,Method,TryResolveDataDirectory,TryResolveDataDirectory(),4234,4271,38,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
Method|TryResolveGameDirectory()|L4273,Method,TryResolveGameDirectory,TryResolveGameDirectory(),4273,4313,41,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
Method|TryResolveCustomShortcut()|L4315,Method,TryResolveCustomShortcut,TryResolveCustomShortcut(),4315,4338,24,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
Method|HandleViewModelInitializationFailure(Exception)|L4340,Method,HandleViewModelInitializationFailure,HandleViewModelInitializationFailure(Exception),4340,4356,17,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
Method|ReloadViewModelAsync()|L4358,Method,ReloadViewModelAsync,ReloadViewModelAsync(),4358,4420,63,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
"Method|PromptForDirectory(string,string?,PathValidator,bool)|L4422",Method,PromptForDirectory,"PromptForDirectory(string,string?,PathValidator,bool)",4422,4462,41,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
"Method|PromptForConfigFile(ModListItemViewModel,string?)|L4464",Method,PromptForConfigFile,"PromptForConfigFile(ModListItemViewModel,string?)",4464,4493,30,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
Method|GetInitialConfigDirectory(string?)|L4495,Method,GetInitialConfigDirectory,GetInitialConfigDirectory(string?),4495,4517,23,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
"Method|TryValidateDataDirectory(string?,out string?,out string?)|L4519",Method,TryValidateDataDirectory,"TryValidateDataDirectory(string?,out string?,out string?)",4519,4557,39,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
"Method|TryValidateGameDirectory(string?,out string?,out string?)|L4559",Method,TryValidateGameDirectory,"TryValidateGameDirectory(string?,out string?,out string?)",4559,4608,50,MainWindow.Paths.cs,High,"Path initialization, prompting, and directory validation."
"Method|ModsDataGrid_OnSorting(object,DataGridSortingEventArgs)|L4614",Method,ModsDataGrid_OnSorting,"ModsDataGrid_OnSorting(object,DataGridSortingEventArgs)",4614,4632,19,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModsDataGrid_OnSelectionChanged(object,SelectionChangedEventArgs)|L4634",Method,ModsDataGrid_OnSelectionChanged,"ModsDataGrid_OnSelectionChanged(object,SelectionChangedEventArgs)",4634,4646,13,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModsDataGrid_OnPreviewKeyDown(object,KeyEventArgs)|L4648",Method,ModsDataGrid_OnPreviewKeyDown,"ModsDataGrid_OnPreviewKeyDown(object,KeyEventArgs)",4648,4651,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|MainWindow_OnPreviewKeyDown(object,KeyEventArgs)|L4653",Method,MainWindow_OnPreviewKeyDown,"MainWindow_OnPreviewKeyDown(object,KeyEventArgs)",4653,4656,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|UserReportsButton_OnClick(object,RoutedEventArgs)|L4658",Method,UserReportsButton_OnClick,"UserReportsButton_OnClick(object,RoutedEventArgs)",4658,4722,65,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|TryHandleModListKeyDownAsync(KeyEventArgs)|L4724,Method,TryHandleModListKeyDownAsync,TryHandleModListKeyDownAsync(KeyEventArgs),4724,4755,32,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModsDataGrid_OnPreviewMouseLeftButtonDown(object,MouseButtonEventArgs)|L4757",Method,ModsDataGrid_OnPreviewMouseLeftButtonDown,"ModsDataGrid_OnPreviewMouseLeftButtonDown(object,MouseButtonEventArgs)",4757,4779,23,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModsDataGridRow_OnPreviewMouseLeftButtonDown(object,MouseButtonEventArgs)|L4781",Method,ModsDataGridRow_OnPreviewMouseLeftButtonDown,"ModsDataGridRow_OnPreviewMouseLeftButtonDown(object,MouseButtonEventArgs)",4781,4796,16,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModDatabaseCard_OnPreviewMouseLeftButtonDown(object,MouseButtonEventArgs)|L4798",Method,ModDatabaseCard_OnPreviewMouseLeftButtonDown,"ModDatabaseCard_OnPreviewMouseLeftButtonDown(object,MouseButtonEventArgs)",4798,4813,16,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModsDataGridRow_OnLoaded(object,RoutedEventArgs)|L4815",Method,ModsDataGridRow_OnLoaded,"ModsDataGridRow_OnLoaded(object,RoutedEventArgs)",4815,4828,14,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModsDataGridRow_OnDataContextChanged(object,DependencyPropertyChangedEventArgs)|L4830",Method,ModsDataGridRow_OnDataContextChanged,"ModsDataGridRow_OnDataContextChanged(object,DependencyPropertyChangedEventArgs)",4830,4839,10,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModsDataGridRow_OnUnloaded(object,RoutedEventArgs)|L4841",Method,ModsDataGridRow_OnUnloaded,"ModsDataGridRow_OnUnloaded(object,RoutedEventArgs)",4841,4851,11,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModsDataGridRow_OnMouseEnter(object,MouseEventArgs)|L4853",Method,ModsDataGridRow_OnMouseEnter,"ModsDataGridRow_OnMouseEnter(object,MouseEventArgs)",4853,4863,11,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModsDataGridRow_OnMouseLeave(object,MouseEventArgs)|L4865",Method,ModsDataGridRow_OnMouseLeave,"ModsDataGridRow_OnMouseLeave(object,MouseEventArgs)",4865,4875,11,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|ResetRowOverlays(DataGridRow)|L4877,Method,ResetRowOverlays,ResetRowOverlays(DataGridRow),4877,4913,37,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|AreHoverOverlaysSuppressed()|L4915,Method,AreHoverOverlaysSuppressed,AreHoverOverlaysSuppressed(),4915,4918,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|AreHoverOverlaysSuppressed(DataGridRow)|L4920,Method,AreHoverOverlaysSuppressed,AreHoverOverlaysSuppressed(DataGridRow),4920,4923,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|AreHoverEffectsDisabled(DependencyObject)|L4925,Method,AreHoverEffectsDisabled,AreHoverEffectsDisabled(DependencyObject),4925,4928,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|ClearRowOverlayValues(DataGridRow)|L4930,Method,ClearRowOverlayValues,ClearRowOverlayValues(DataGridRow),4930,4940,11,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|RefreshHoverOverlayState()|L4942,Method,RefreshHoverOverlayState,RefreshHoverOverlayState(),4942,4946,5,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|RefreshRowHoverOverlays(DataGrid?)|L4948,Method,RefreshRowHoverOverlays,RefreshRowHoverOverlays(DataGrid?),4948,4956,9,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|UpdateRowModSubscription(DataGridRow,ModListItemViewModel?)|L4958",Method,UpdateRowModSubscription,"UpdateRowModSubscription(DataGridRow,ModListItemViewModel?)",4958,4988,31,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|SetBoundMod(DataGridRow,ModListItemViewModel?)|L4990",Method,SetBoundMod,"SetBoundMod(DataGridRow,ModListItemViewModel?)",4990,4993,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|GetBoundMod(DataGridRow)|L4995,Method,GetBoundMod,GetBoundMod(DataGridRow),4995,4998,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|SetBoundModHandler(DataGridRow,PropertyChangedEventHandler?)|L5000",Method,SetBoundModHandler,"SetBoundModHandler(DataGridRow,PropertyChangedEventHandler?)",5000,5003,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|GetBoundModHandler(DataGridRow)|L5005,Method,GetBoundModHandler,GetBoundModHandler(DataGridRow),5005,5008,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|SetRowIsHovered(DataGridRow,bool)|L5010",Method,SetRowIsHovered,"SetRowIsHovered(DataGridRow,bool)",5010,5013,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
Method|GetRowIsHovered(DataGridRow)|L5015,Method,GetRowIsHovered,GetRowIsHovered(DataGridRow),5015,5018,4,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|ModDatabasePageButton_OnClick(object,RoutedEventArgs)|L5020",Method,ModDatabasePageButton_OnClick,"ModDatabasePageButton_OnClick(object,RoutedEventArgs)",5020,5028,9,MainWindow.ModGrid.cs,High,"Grid sorting, selection input, row overlays, hover state, and paging."
"Method|SelectedModCopyForServerButton_OnClick(object,RoutedEventArgs)|L5030",Method,SelectedModCopyForServerButton_OnClick,"SelectedModCopyForServerButton_OnClick(object,RoutedEventArgs)",5030,5055,26,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|EditConfigButton_OnClick(object,RoutedEventArgs)|L5057",Method,EditConfigButton_OnClick,"EditConfigButton_OnClick(object,RoutedEventArgs)",5057,5142,86,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|DeleteModButton_OnClick(object,RoutedEventArgs)|L5144",Method,DeleteModButton_OnClick,"DeleteModButton_OnClick(object,RoutedEventArgs)",5144,5159,16,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|CloseModInfoButton_OnClick(object,RoutedEventArgs)|L5161",Method,CloseModInfoButton_OnClick,"CloseModInfoButton_OnClick(object,RoutedEventArgs)",5161,5165,5,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
Method|DeleteSelectedModsAsync()|L5167,Method,DeleteSelectedModsAsync,DeleteSelectedModsAsync(),5167,5179,13,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
Method|DeleteSingleModAsync(ModListItemViewModel)|L5181,Method,DeleteSingleModAsync,DeleteSingleModAsync(ModListItemViewModel),5181,5220,40,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
Method|DeleteMultipleModsAsync(IReadOnlyList<ModListItemViewModel>)|L5222,Method,DeleteMultipleModsAsync,DeleteMultipleModsAsync(IReadOnlyList<ModListItemViewModel>),5222,5293,72,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|TryDeleteModAtPath(ModListItemViewModel,string)|L5295",Method,TryDeleteModAtPath,"TryDeleteModAtPath(ModListItemViewModel,string)",5295,5333,39,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|FixModButton_OnClick(object,RoutedEventArgs)|L5335",Method,FixModButton_OnClick,"FixModButton_OnClick(object,RoutedEventArgs)",5335,5453,119,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|InstallModButton_OnClick(object,RoutedEventArgs)|L5455",Method,InstallModButton_OnClick,"InstallModButton_OnClick(object,RoutedEventArgs)",5455,5557,103,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|InstallOrUpdateDependencyAsync(ModDependencyInfo,ModListItemViewModel?)|L5559",Method,InstallOrUpdateDependencyAsync,"InstallOrUpdateDependencyAsync(ModDependencyInfo,ModListItemViewModel?)",5559,5655,97,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|SelectReleaseForDependency(ModDependencyInfo,ModDatabaseInfo)|L5657",Method,SelectReleaseForDependency,"SelectReleaseForDependency(ModDependencyInfo,ModDatabaseInfo)",5657,5696,40,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
Method|SelectReleaseForInstall(ModListItemViewModel)|L5698,Method,SelectReleaseForInstall,SelectReleaseForInstall(ModListItemViewModel),5698,5705,8,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|UpdateModButton_OnClick(object,RoutedEventArgs)|L5707",Method,UpdateModButton_OnClick,"UpdateModButton_OnClick(object,RoutedEventArgs)",5707,5723,17,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|SelectedModVersionComboBox_OnSelectionChanged(object,SelectionChangedEventArgs)|L5725",Method,SelectedModVersionComboBox_OnSelectionChanged,"SelectedModVersionComboBox_OnSelectionChanged(object,SelectionChangedEventArgs)",5725,5749,25,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|SelectedModVersionComboBox_OnDropDownOpened(object,EventArgs)|L5751",Method,SelectedModVersionComboBox_OnDropDownOpened,"SelectedModVersionComboBox_OnDropDownOpened(object,EventArgs)",5751,5771,21,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|UpdateAllModsMenuItem_OnClick(object,RoutedEventArgs)|L5773",Method,UpdateAllModsMenuItem_OnClick,"UpdateAllModsMenuItem_OnClick(object,RoutedEventArgs)",5773,5822,50,MainWindow.ModOperations.cs,High,"Mod editing, deletion, fixing, installing, dependencies, and update commands."
"Method|CheckModsCompatibilityMenuItem_OnClick(object,RoutedEventArgs)|L5824",Method,CheckModsCompatibilityMenuItem_OnClick,"CheckModsCompatibilityMenuItem_OnClick(object,RoutedEventArgs)",5824,5928,105,MainWindow.Compatibility.cs,High,Compatibility checks and release support evaluation.
"Method|EvaluateCompatibility(ModListItemViewModel,string,string,bool)|L5930",Method,EvaluateCompatibility,"EvaluateCompatibility(ModListItemViewModel,string,string,bool)",5930,6005,76,MainWindow.Compatibility.cs,High,Compatibility checks and release support evaluation.
"Method|ReleaseSupportsVersion(ModReleaseInfo,string,bool)|L6007",Method,ReleaseSupportsVersion,"ReleaseSupportsVersion(ModReleaseInfo,string,bool)",6007,6019,13,MainWindow.Compatibility.cs,High,Compatibility checks and release support evaluation.
"Method|ModsMenuItem_OnSubmenuOpened(object,RoutedEventArgs)|L6021",Method,ModsMenuItem_OnSubmenuOpened,"ModsMenuItem_OnSubmenuOpened(object,RoutedEventArgs)",6021,6024,4,MainWindow.Compatibility.cs,High,Compatibility checks and release support evaluation.
"Method|DeleteCachedModsMenuItem_OnClick(object,RoutedEventArgs)|L6026",Method,DeleteCachedModsMenuItem_OnClick,"DeleteCachedModsMenuItem_OnClick(object,RoutedEventArgs)",6026,6079,54,MainWindow.ManagerData.cs,High,Cached-mod deletion.
"Method|SaveInstalledModsPdfMenuItem_OnClick(object,RoutedEventArgs)|L6081",Method,SaveInstalledModsPdfMenuItem_OnClick,"SaveInstalledModsPdfMenuItem_OnClick(object,RoutedEventArgs)",6081,6139,59,MainWindow.Pdf.cs,High,Installed-mod PDF export.
"Method|TrySaveInstalledModsPdf(string,string?,string?,string,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,string?,IReadOnlyList<ModListItemViewModel>?)|L6141",Method,TrySaveInstalledModsPdf,"TrySaveInstalledModsPdf(string,string?,string?,string,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,string?,IReadOnlyList<ModListItemViewModel>?)",6141,6266,126,MainWindow.Pdf.cs,High,Installed-mod PDF export.
"Method|ManagerDataFolderMenuItem_OnClick(object,RoutedEventArgs)|L6268",Method,ManagerDataFolderMenuItem_OnClick,"ManagerDataFolderMenuItem_OnClick(object,RoutedEventArgs)",6268,6296,29,MainWindow.ManagerData.cs,High,"Manager data folder relocation, reset, and restart."
"Method|ManagerModDbPageMenuItem_OnClick(object,RoutedEventArgs)|L6298",Method,ManagerModDbPageMenuItem_OnClick,"ManagerModDbPageMenuItem_OnClick(object,RoutedEventArgs)",6298,6301,4,MainWindow.ManagerData.cs,High,"Manager data folder relocation, reset, and restart."
"Method|ChangeManagerFolderMenuItem_OnClick(object,RoutedEventArgs)|L6303",Method,ChangeManagerFolderMenuItem_OnClick,"ChangeManagerFolderMenuItem_OnClick(object,RoutedEventArgs)",6303,6424,122,MainWindow.ManagerData.cs,High,"Manager data folder relocation, reset, and restart."
"Method|MoveDirectoryContents(string,string)|L6426",Method,MoveDirectoryContents,"MoveDirectoryContents(string,string)",6426,6488,63,MainWindow.ManagerData.cs,High,"Manager data folder relocation, reset, and restart."
Method|HandleResetManagerFolder(string)|L6490,Method,HandleResetManagerFolder,HandleResetManagerFolder(string),6490,6584,95,MainWindow.ManagerData.cs,High,"Manager data folder relocation, reset, and restart."
Method|RestartApplication()|L6586,Method,RestartApplication,RestartApplication(),6586,6615,30,MainWindow.ManagerData.cs,High,"Manager data folder relocation, reset, and restart."
"Method|HelpMenuItem_OnClick(object,RoutedEventArgs)|L6617",Method,HelpMenuItem_OnClick,"HelpMenuItem_OnClick(object,RoutedEventArgs)",6617,6628,12,MainWindow.Help.cs,High,"Help, guide, links, Discord, and manager database navigation."
"Method|GuideMenuItem_OnClick(object,RoutedEventArgs)|L6630",Method,GuideMenuItem_OnClick,"GuideMenuItem_OnClick(object,RoutedEventArgs)",6630,6642,13,MainWindow.Help.cs,High,"Help, guide, links, Discord, and manager database navigation."
"Method|ScanForModConfigsMenuItem_OnClick(object,RoutedEventArgs)|L6644",Method,ScanForModConfigsMenuItem_OnClick,"ScanForModConfigsMenuItem_OnClick(object,RoutedEventArgs)",6644,6739,96,MainWindow.Help.cs,High,"Help, guide, links, Discord, and manager database navigation."
"Method|ManagerUpdateLink_OnRequestNavigate(object,RequestNavigateEventArgs)|L6741",Method,ManagerUpdateLink_OnRequestNavigate,"ManagerUpdateLink_OnRequestNavigate(object,RequestNavigateEventArgs)",6741,6745,5,MainWindow.Help.cs,High,"Help, guide, links, Discord, and manager database navigation."
"Method|DiscordButton_OnClick(object,RoutedEventArgs)|L6747",Method,DiscordButton_OnClick,"DiscordButton_OnClick(object,RoutedEventArgs)",6747,6780,34,MainWindow.Help.cs,High,"Help, guide, links, Discord, and manager database navigation."
"Method|ModUsagePromptLink_OnClick(object,RoutedEventArgs)|L6782",Method,ModUsagePromptLink_OnClick,"ModUsagePromptLink_OnClick(object,RoutedEventArgs)",6782,6787,6,MainWindow.Help.cs,High,"Help, guide, links, Discord, and manager database navigation."
Method|OpenManagerModDatabasePage()|L6789,Method,OpenManagerModDatabasePage,OpenManagerModDatabasePage(),6789,6817,29,MainWindow.Help.cs,High,"Help, guide, links, Discord, and manager database navigation."
"Method|ExperimentalCompReviewMenuItem_OnClick(object,RoutedEventArgs)|L6819",Method,ExperimentalCompReviewMenuItem_OnClick,"ExperimentalCompReviewMenuItem_OnClick(object,RoutedEventArgs)",6819,6879,61,MainWindow.Compatibility.cs,High,Experimental compatibility review and mod identifier extraction.
